id,name,city,state,country_code,latitude,longitude,ports,power_kw,power_class,is_fast_dc
460636,Hotel Kantara Dine,Solur,Karnataka,IN,13.064574,77.257125,1.0,30.0,AC_HIGH_(22-49kW),False
460478,Burger King,Udayapura,Karnataka,IN,12.960134,76.330239,1.0,120.0,DC_FAST_(50-149kW),True
460205,Konnagar,Kolkata,West Bengal,IN,21.651444,87.6514,1.0,,UNKNOWN,False
458918,Tata.ev Luxon Motors - Tata Power,Edappally,Kerala,IN,10.011485,76.311387,2.0,60.0,DC_FAST_(50-149kW),True
458917,TML Sree Gokulam Motors - Tata Power,Edappally,Kerala,IN,10.039155,76.315559,1.0,30.0,AC_HIGH_(22-49kW),False
458916,Tata.ev Gokulam Motors - Tata Power,Choornikkara,Kerala,IN,10.081303,76.339462,1.0,60.0,DC_FAST_(50-149kW),True
458915,Taj Cochin Internation Airport Hotel - Tata Power,Nedumbassery,Kerala,IN,10.159995,76.390154,1.0,30.0,AC_HIGH_(22-49kW),False
458914,SAJ Earth Resort - Tata Power,Nedumbassery,Kerala,IN,10.162224,76.384653,1.0,30.0,AC_HIGH_(22-49kW),False
458913,Luxon Motors - Tata Power,Kariyad,Kerala,IN,10.162042,76.367356,1.0,30.0,AC_HIGH_(22-49kW),False
458912,Sree Gokulam Motors - Tata Power,Angamaly,Kerala,IN,10.22106,76.376752,1.0,30.0,AC_HIGH_(22-49kW),False
458911,Centro Mall Charging Station - Tata Power,Kodungallur,Kerala,IN,10.232489,76.19594,1.0,30.0,AC_HIGH_(22-49kW),False
458910,IOCL Thiruvonam Fuels - Tata Power,Palakkad,Kerala,IN,10.769831,76.668097,2.0,30.0,AC_HIGH_(22-49kW),False
458909,KVR Automotive - Tata Power,Koppam,Kerala,IN,10.782258,76.658245,1.0,30.0,AC_HIGH_(22-49kW),False
458908,Gokulam Residency - Tata Power,Amballur,Kerala,IN,10.436187,76.265206,1.0,25.0,AC_HIGH_(22-49kW),False
458907,Tata.ev Hyson Motors - Tata Power,Thrissur,Kerala,IN,10.496728,76.258361,2.0,60.0,DC_FAST_(50-149kW),True
458906,PCK Centenary,Thrissur,Kerala,IN,10.52294,76.206248,1.0,30.0,AC_HIGH_(22-49kW),False
458905,TML Hyson Motors - Tata Power,Thrissur,Kerala,IN,10.540423,76.189678,2.0,25.0,AC_HIGH_(22-49kW),False
458904,Hotel Gokulam Sabari - Tata Power,Guruvayur,Kerala,IN,10.596357,76.042934,2.0,25.0,AC_HIGH_(22-49kW),False
314018,Shirdi,Shirdi,Maharashtra,IN,19.757594,74.476347,1.0,30.0,AC_HIGH_(22-49kW),False
313995,InFour Wheel Care And Tyres - Tata Power,Perinthalmanna,Kerala,IN,10.960238,76.234679,1.0,25.0,AC_HIGH_(22-49kW),False
313994,TML KVR Automotive - Tata Power,Perinthalmanna,Kerala,IN,10.984503,76.187847,1.0,30.0,AC_HIGH_(22-49kW),False
313993,IOCL Sigma Enterprises Charging Station - Tata Power,Valanchery,Kerala,IN,10.897914,76.06101,1.0,30.0,AC_HIGH_(22-49kW),False
313992,AAK Mall,Tirur,Kerala,IN,10.918581,75.917798,1.0,30.0,AC_HIGH_(22-49kW),False
313991,Tata.ev Store Malappuram,Malappuram,Kerala,IN,11.052515,76.07764,2.0,60.0,DC_FAST_(50-149kW),True
313990,A M Tyres Malappuram - Tata Power,Malappuram,Kerala,IN,11.060403,76.080844,1.0,30.0,AC_HIGH_(22-49kW),False
313989,Hotel Gokulam Relax Park,Manjeri,Kerala,IN,11.118906,76.118474,2.0,25.0,AC_HIGH_(22-49kW),False
313988,One Stop Automotive Cahrging Station - Tata Power,Edavanna,Kerala,IN,11.204146,76.136734,2.0,60.0,DC_FAST_(50-149kW),True
313980,Moto Town Auto Hub - Tata Power,Wandoor,Kerala,IN,11.22325,76.216915,1.0,30.0,AC_HIGH_(22-49kW),False
313979,IOCL Aaditya Petroleum Naduvath Charging Station - Tata Power,Wandoor,Kerala,IN,11.211054,76.224685,1.0,30.0,AC_HIGH_(22-49kW),False
313978,Calicut Airport Charging Station - Tata Power,Kondotty,Kerala,IN,11.140292,75.948314,2.0,60.0,DC_FAST_(50-149kW),True
313955,TML Marina Motors - Tata Power,Kozhikode,Kerala,IN,11.216965,75.857951,2.0,25.0,AC_HIGH_(22-49kW),False
313954,Rotana Motors Meenchanda - Tata Power,Meenchanda,Kerala,IN,11.213909,75.802632,1.0,30.0,AC_HIGH_(22-49kW),False
313953,IOCL Lakshmi Sales & Service - Tata Power,Kozhikode,Kerala,IN,11.233627,75.803239,1.0,30.0,AC_HIGH_(22-49kW),False
313952,Gokulam Galleria Mall - Tata Power,Kozhikode,Kerala,IN,11.258465,75.792906,5.0,25.0,AC_HIGH_(22-49kW),False
313951,Hotel Hyson Heritage - Tata Power,Kozhikode,Kerala,IN,11.259214,75.779335,2.0,25.0,AC_HIGH_(22-49kW),False
313950,Taj The Gateway Hotel - Tata Power,Kozhikode,Kerala,IN,11.25869,75.773979,2.0,30.0,AC_HIGH_(22-49kW),False
313947,IOCL Engapuzha Fuel - Tata Power,Engapuzha,Kerala,IN,11.46505,75.970175,1.0,25.0,AC_HIGH_(22-49kW),False
313946,IOCl Balaji Petroleum - Tata Power,Sulthan Bathery,Kerala,IN,11.660943,76.240023,1.0,30.0,AC_HIGH_(22-49kW),False
313945,Hotel Saugandhika Charging Station - Tata Power,Meenangadi,Kerala,IN,11.659328,76.207185,2.0,60.0,DC_FAST_(50-149kW),True
313944,TML Marina Motors Pvt. Ltd. Kalpetta - Tata Power,Kalpetta,Kerala,IN,11.637353,76.094685,1.0,30.0,AC_HIGH_(22-49kW),False
313943,Taj Wayanad Resort and Spa- Tata Power,Padinjarathara,Kerala,IN,11.657633,75.960432,2.0,30.0,AC_HIGH_(22-49kW),False
313942,KVR Dream Vehicles Thalassery - Tata Power,Thalassery,Kerala,IN,11.761734,75.509068,1.0,30.0,AC_HIGH_(22-49kW),False
313941,IOCL - MK Petroleum - Tata Power,Thazhe Chovva,Kerala,IN,11.86015,75.414341,1.0,30.0,AC_HIGH_(22-49kW),False
313940,KVR Dream Vehicles Service Centre - Tata Power,Iritty,Kerala,IN,11.990686,75.658022,1.0,30.0,AC_HIGH_(22-49kW),False
313925,KVR Dream Vehicle - Tata Power,Nadal,Kerala,IN,11.832857,75.426442,2.0,25.0,AC_HIGH_(22-49kW),False
313924,Tata.ev KVR Dreams Kannur - Tata Power,Kannur,Kerala,IN,11.86083,75.411868,2.0,30.0,AC_HIGH_(22-49kW),False
313923,KVR Dream Vehicles Service Center - Tata Power,Payyanur,Kerala,IN,12.120003,75.217555,1.0,30.0,AC_HIGH_(22-49kW),False
313922,V-Net Shopping Complex - Tata Power,Payyannur,Kerala,IN,12.175048,75.193433,1.0,30.0,AC_HIGH_(22-49kW),False
313921,Taj Bekkal - Tata Power,Bekkal,Kerala,IN,12.423383,75.014755,2.0,7.4,AC_L1_(<7.5kW),False
313920,TML KVR Dream Vehicles EVCS - Tata Power,Kasaragod,Kerala,IN,12.513454,75.027123,1.0,30.0,AC_HIGH_(22-49kW),False
313919,IOCL Top Fuels Karanthakkad Charging Station - Tata Power,Kasaragod,Kerala,IN,12.509408,74.986111,1.0,30.0,AC_HIGH_(22-49kW),False
313918,Eco Charge Hub - GO EC,Thiruvananthapuram,Kerala,IN,8.353209,77.05379,3.0,60.0,DC_FAST_(50-149kW),True
313917,Rajco EVCS - GO EC,Neyyattinkara,Kerala,IN,8.394253,77.088729,4.0,30.0,AC_HIGH_(22-49kW),False
313916,Appolo Dimora Hotel EVCS - GO EC,Thiruvananthapuram,Kerala,IN,8.488661,76.950752,1.0,30.0,AC_HIGH_(22-49kW),False
313915,Lulu International Mall EVCS - GO EC,Thiruvananthapuram,Kerala,IN,8.515263,76.898158,11.0,60.0,DC_FAST_(50-149kW),True
313914,Trivandrum UST Campus EVCS - GO EC,Thiruvananthapuram,Kerala,IN,8.539993,76.884425,6.0,7.4,AC_L1_(<7.5kW),False
313913,Karthika Residency Hotel EVCS - GO EC,Karette,Kerala,IN,8.728846,76.898448,2.0,80.0,DC_FAST_(50-149kW),True
313912,KKP Renewables EVCS - GO EC,Karette,Kerala,IN,8.734523,76.898016,1.0,30.0,AC_HIGH_(22-49kW),False
313911,Aeron EVCS - GO EC,Attingal,Kerala,IN,8.686808,76.824022,2.0,30.0,AC_HIGH_(22-49kW),False
313910,Zenith EVCS - GO EC,Attingal,Kerala,IN,8.733068,76.810647,1.0,30.0,AC_HIGH_(22-49kW),False
313909,Orion Plaza EVCS - GO EC,Chadayamangalam,Kerala,IN,8.863427,76.871208,3.0,60.0,DC_FAST_(50-149kW),True
313908,Power Up EVCS - GO EC,Varkala,Kerala,IN,8.749086,76.705819,2.0,25.0,AC_HIGH_(22-49kW),False
313907,Green Planet EVCS - GO EC,Kottarakkara,Kerala,IN,8.982143,76.80933,2.0,30.0,AC_HIGH_(22-49kW),False
313906,RK EVCS - GO EC,Kundara,Kerala,IN,8.948247,76.646247,2.0,30.0,AC_HIGH_(22-49kW),False
313905,SK EVCS - GO EC,Pathanapuram,Kerala,IN,9.070992,76.856311,2.0,25.0,AC_HIGH_(22-49kW),False
313904,Erathu Motors EVCS - GO EC,Puthoor,Kerala,IN,9.051367,76.703247,2.0,30.0,AC_HIGH_(22-49kW),False
313903,Vrindavan EVCS - GO EC,Inchakkad,Kerala,IN,9.045128,76.7736,4.0,60.0,DC_FAST_(50-149kW),True
313902,JB Power EVCS - GO EC,Adoor,Kerala,IN,9.116847,76.745112,3.0,60.0,DC_FAST_(50-149kW),True
313901,Peninsula Park Residency EVCS - GO EC,Adoor,Kerala,IN,9.145306,76.765858,1.0,30.0,AC_HIGH_(22-49kW),False
313900,Green Earth - GO EC,Adoor,Kerala,IN,9.153564,76.735544,3.0,60.0,DC_FAST_(50-149kW),True
313899,Sparkzone EVCS - GO EC,Kayamkulam,Kerala,IN,9.145795,76.459363,2.0,25.0,AC_HIGH_(22-49kW),False
313898,Zufo EVCS,Karunagappalli,Kerala,IN,9.132307,76.513858,1.0,25.0,AC_HIGH_(22-49kW),False
313897,Cartist - GO EC,Kayamkulam,Kerala,IN,9.18474,76.490297,4.0,60.0,DC_FAST_(50-149kW),True
313896,V Volte EVCS - GO EC,Haripad,Kerala,IN,9.289001,76.456536,2.0,25.0,AC_HIGH_(22-49kW),False
313895,Anjaly EVCS - GO EC,Omallor,Kerala,IN,9.246935,76.757308,2.0,30.0,AC_HIGH_(22-49kW),False
313894,Evergreen Continental EVCS - GO EC,Pathanamthitta,Kerala,IN,9.263777,76.785435,1.0,30.0,AC_HIGH_(22-49kW),False
313893,Quik Energy EVCS - GO EC,Chengannur,Kerala,IN,9.311533,76.622721,4.0,60.0,DC_FAST_(50-149kW),True
313892,Amrutham Auto Care EVCS - GO EC,Chengannur,Kerala,IN,9.342145,76.598488,2.0,30.0,AC_HIGH_(22-49kW),False
313891,Changanassery Immaculate Mary EVCS,Changanassery,Kerala,IN,9.45986,76.555184,2.0,25.0,AC_HIGH_(22-49kW),False
313890,Calvarymount Jerry Plaza,Alliyar,Kerala,IN,9.806942,77.04794,1.0,30.0,AC_HIGH_(22-49kW),False
313889,Westgate Inn EVCS - GO EC,Kattappana,Kerala,IN,9.747617,77.105418,1.0,25.0,AC_HIGH_(22-49kW),False
313888,GO EC Charging Station,Idukki,Kerala,IN,9.665399,77.160847,2.0,30.0,AC_HIGH_(22-49kW),False
313887,Sora EVCS - GO EC,Kumali,Kerala,IN,9.614446,77.15391,2.0,30.0,AC_HIGH_(22-49kW),False
313886,Open Kitchen EVCS - GO EC,Kuttikkanam,Kerala,IN,9.580204,76.970612,3.0,60.0,DC_FAST_(50-149kW),True
313885,Nandanam EVCS - GO EC,Kodungoor,Kerala,IN,9.567075,76.706094,1.0,30.0,AC_HIGH_(22-49kW),False
313884,Clay Art Cafe - GO EC,Ponkunnam,Kerala,IN,9.566379,76.741608,2.0,25.0,AC_HIGH_(22-49kW),False
313883,GO Green EVCS - GO EC,Anthikkad,Kerala,IN,9.754,76.701279,1.0,30.0,AC_HIGH_(22-49kW),False
313882,Nila's Magestic Arcade,Kidangoor,Kerala,IN,9.683248,76.609754,1.0,30.0,AC_HIGH_(22-49kW),False
313881,Ettumanur Skylight EVCS - GO EC,Ettumanoor,Kerala,IN,9.668172,76.575379,3.0,60.0,DC_FAST_(50-149kW),True
313880,Chaithanya Hospital EVCS - GO EC,Kuravilangad,Kerala,IN,9.761924,76.564723,2.0,25.0,AC_HIGH_(22-49kW),False
313879,Manjoor Beeza Clubhouse EVCS - GO EC,Manjoor,Kerala,IN,9.727579,76.520388,1.0,30.0,AC_HIGH_(22-49kW),False
313878,Kalladanthiyil EVCS - GO EC,Neendoor,Kerala,IN,9.683337,76.505594,2.0,30.0,AC_HIGH_(22-49kW),False
313877,The Grand Ambassador EVCS,Kottayam,Kerala,IN,9.589399,76.526331,1.0,30.0,AC_HIGH_(22-49kW),False
313876,Hotel Athira Residency EVCS - GO EC,Kottayam,Kerala,IN,9.578259,76.519471,2.0,80.0,DC_FAST_(50-149kW),True
313875,Cassia Regency EVCS - GO EC,Alappuzha,Kerala,IN,9.49017,76.320737,1.0,30.0,AC_HIGH_(22-49kW),False
313874,Neo Charge EVCS - GO EC,Alappuzha,Kerala,IN,9.559497,76.328214,1.0,30.0,AC_HIGH_(22-49kW),False
313873,Jason Orchard Inn EVCS - GO EC,Alappuzha,Kerala,IN,9.562575,76.327584,1.0,30.0,AC_HIGH_(22-49kW),False
313872,Huts Restaurant EVCS - GO EC,Cherthala,Kerala,IN,9.683891,76.333582,3.0,60.0,DC_FAST_(50-149kW),True
313871,Vijaya EVCS - GO EC,Kanjiramattom,Kerala,IN,9.85184,76.389388,1.0,30.0,AC_HIGH_(22-49kW),False
313870,MPA Tyres EVCS - GO EC,Thrippunithura,Kerala,IN,9.96261,76.358001,1.0,30.0,AC_HIGH_(22-49kW),False
313869,Central Talkies EVCS - GO EC,Thrippunithura,Kerala,IN,9.948953,76.347711,5.0,60.0,DC_FAST_(50-149kW),True
313868,Tribute Royale EVCS - GO EC,Maradu,Kerala,IN,9.947758,76.318546,2.0,60.0,DC_FAST_(50-149kW),True
313867,Prithvi EVCS - GO EC,Kadavanthra,Kerala,IN,9.947452,76.303416,3.0,60.0,DC_FAST_(50-149kW),True
313866,EC City Centre EVCS - GO EC,Ernakulam,Kerala,IN,9.965194,76.296623,2.0,25.0,AC_HIGH_(22-49kW),False
313865,Monsoon Empress Hotel EVCS,Palarivattom,Kerala,IN,9.99596,76.314102,2.0,60.0,DC_FAST_(50-149kW),True
313864,Max EVCS - GO EC,Palarivattom,Kerala,IN,9.998499,76.313861,2.0,60.0,DC_FAST_(50-149kW),True
313863,Park Residency EVCS - GO EC,Kakkanad,Kerala,IN,10.014659,76.342401,2.0,25.0,AC_HIGH_(22-49kW),False
313862,EVGO Hub - GO EC,Thrikkakkara,Kerala,IN,10.035674,76.336448,1.0,30.0,AC_HIGH_(22-49kW),False
313861,Daffodils EVCS - GO EC,Edapally,Kerala,IN,10.032115,76.32296,7.0,30.0,AC_HIGH_(22-49kW),False
313860,Oberon Mall EVCS - GO EC,Edapally,Kerala,IN,10.014373,76.312533,2.0,60.0,DC_FAST_(50-149kW),True
313859,Lulu International Shopping Mall EVCS - GO EC,Edapally,Kerala,IN,10.025853,76.30848,4.0,60.0,DC_FAST_(50-149kW),True
313858,EcoPlug EVCS - GO EC,Neriyamangalam,Kerala,IN,10.056579,76.776647,1.0,3.3,AC_L1_(<7.5kW),False
313857,Future Clock EVCS - GO EC,Perumbavoor,Kerala,IN,10.089873,76.49767,5.0,80.0,DC_FAST_(50-149kW),True
313856,Prestige EV Super Charging Station - GO EC,Perumbavoor,Kerala,IN,10.1166,76.445699,3.0,60.0,DC_FAST_(50-149kW),True
313855,Innate Convention Centre,Aluva,Kerala,IN,10.134847,76.354549,1.0,30.0,AC_HIGH_(22-49kW),False
313854,Athani Energize EVCS,Athani,Kerala,IN,10.141444,76.352934,2.0,80.0,DC_FAST_(50-149kW),True
313853,Hotel Airlink Castle - GO EC,Athani,Kerala,IN,10.155053,76.354715,1.0,24.0,AC_HIGH_(22-49kW),False
313852,V-Green EVCS - GO EC,Angamaly,Kerala,IN,10.20178,76.409662,2.0,80.0,DC_FAST_(50-149kW),True
313851,Gopika EV Charging Station - GO EC,Varappuzha,Kerala,IN,10.087291,76.267891,1.0,25.0,AC_HIGH_(22-49kW),False
313850,Power Zone EV Charging Station - GO EC,North Paravur,Kerala,IN,10.149673,76.217564,1.0,30.0,AC_HIGH_(22-49kW),False
313849,Koratty Chennai Anandabhavan EVCS - GO EC,Koratty,Kerala,IN,10.277245,76.344528,2.0,60.0,DC_FAST_(50-149kW),True
313848,Parekkat's EVCS - GO EC,Mala,Kerala,IN,10.240669,76.272529,1.0,25.0,AC_HIGH_(22-49kW),False
313847,Kodungallur SVS - GO EC,Kodungallur,Kerala,IN,10.211292,76.198989,2.0,25.0,AC_HIGH_(22-49kW),False
313846,FUZO EV Super Charging Station,Kodungallur,Kerala,IN,10.378135,76.122545,3.0,60.0,DC_FAST_(50-149kW),True
313843,Sree Rama EVCS - GO EC,Thrissur,Kerala,IN,10.435595,76.265875,4.0,60.0,DC_FAST_(50-149kW),True
313841,Daiz and Co. EVCS - GO EC,Thrissur,Kerala,IN,10.52615,76.187955,1.0,30.0,AC_HIGH_(22-49kW),False
313839,Shobha City Mall EVCS - GO EC,Thrissur,Kerala,IN,10.548947,76.183041,4.0,60.0,DC_FAST_(50-149kW),True
313838,Amala Smart EVCS - GO EC,Peramangalam,Kerala,IN,10.564967,76.165984,3.0,80.0,DC_FAST_(50-149kW),True
313836,Sree Sankara EVCS - GO EC,Vadanappalli,Kerala,IN,10.487291,76.070836,2.0,60.0,DC_FAST_(50-149kW),True
313835,Green Drive EV Super Charging Station,Vadanappilly,Kerala,IN,10.494542,76.065847,2.0,60.0,DC_FAST_(50-149kW),True
313819,Sree Krishna Hotel - GO EC,Guruvayoor,Kerala,IN,10.598448,76.036368,1.0,3.3,AC_L1_(<7.5kW),False
313818,Palakkad Ahalia Women and Childern Hospital EVCS - GO EC,Elappully,Kerala,IN,10.797309,76.827541,2.0,7.4,AC_L1_(<7.5kW),False
313817,Palakkad Ahalia Eye Hospital EVCS - GO EC,Elappully,Kerala,IN,10.793487,76.82653,2.0,7.4,AC_L1_(<7.5kW),False
313816,Palakkad Ahalia Food Point EVCS - GO EC,Elappully,Kerala,IN,10.792032,76.828347,2.0,7.4,AC_L1_(<7.5kW),False
313815,Ahalia Walayar - GO EC,Walayar,Kerala,IN,10.826593,76.826053,3.0,60.0,DC_FAST_(50-149kW),True
313814,Le Sky Dine EVCS - GO EC,Palakkad,Kerala,IN,10.773957,76.698197,3.0,60.0,DC_FAST_(50-149kW),True
313813,Doctor Green EVCS - GO EC,Alathur,Kerala,IN,10.646166,76.551402,3.0,60.0,DC_FAST_(50-149kW),True
313812,SJ Eco Power Charge - GO EC,Alathur,Kerala,IN,10.638304,76.52393,2.0,7.4,AC_L1_(<7.5kW),False
313811,Jeevz - GO EC,Vadakkencherry,Kerala,IN,10.593239,76.482535,1.0,25.0,AC_HIGH_(22-49kW),False
313810,Sanjeevani Green - GO EC,Thiruvilwamala,Kerala,IN,10.710022,76.428793,2.0,25.0,AC_HIGH_(22-49kW),False
313809,Green Valley - GO EC,Thirissur,Kerala,IN,10.692716,76.268584,4.0,60.0,DC_FAST_(50-149kW),True
313808,AR Dine - GO EC,Cheruthuruthi,Kerala,IN,10.750382,76.274757,1.0,25.0,AC_HIGH_(22-49kW),False
313807,EV Super Charging Station,Pattambi,Kerala,IN,10.804795,76.208157,1.0,30.0,AC_HIGH_(22-49kW),False
313806,Pattambi Power Bank - GO EC,Pattambi,Kerala,IN,10.811069,76.186444,4.0,30.0,AC_HIGH_(22-49kW),False
313805,New Kerala Hotel EVCS - GO EC,Nhangattiri,Kerala,IN,10.784881,76.170676,1.0,30.0,AC_HIGH_(22-49kW),False
313804,Oasis EV Super Charging Station,Mannarkkad,Kerala,IN,10.933557,76.527217,3.0,60.0,DC_FAST_(50-149kW),True
313789,Shalimar EVCS - GO EC,Perinthalmanna,Kerala,IN,10.965297,76.283898,2.0,25.0,AC_HIGH_(22-49kW),False
313788,Green Zone EVCS - GO EC,Valanchery,Kerala,IN,10.873413,76.062458,3.0,60.0,DC_FAST_(50-149kW),True
313787,Unicorn Power EVCS - GO EC,Edappal,Kerala,IN,10.809947,76.008734,1.0,30.0,AC_HIGH_(22-49kW),False
313786,CG Cafe EVCS - GO EC,Pandikkad,Kerala,IN,11.139596,76.236113,1.0,60.0,DC_FAST_(50-149kW),True
313785,Karulai Malayora Express EVCS - GO EC,Karulai,Kerala,IN,11.288049,76.297982,1.0,30.0,AC_HIGH_(22-49kW),False
313784,Jam Joom Super Market - GO EC,Nilambur,Kerala,IN,11.286681,76.239264,1.0,25.0,AC_HIGH_(22-49kW),False
313783,ABS Motors - GO EC,Nilambur,Kerala,IN,11.253647,76.201901,1.0,30.0,AC_HIGH_(22-49kW),False
313782,VP Mall EVCS - GO EC,Manjeri,Kerala,IN,11.128916,76.115395,3.0,60.0,DC_FAST_(50-149kW),True
313781,Jam Joom EV Charging Station - GO EC,Malappuram,Kerala,IN,11.043181,76.084302,1.0,25.0,AC_HIGH_(22-49kW),False
313780,HIQ Highway Market - GO EC,Venniyour,Kerala,IN,11.021175,75.948126,1.0,30.0,AC_HIGH_(22-49kW),False
313779,Chargify EV Super Charging Station,Malappuram,Kerala,IN,11.078417,75.902764,1.0,30.0,AC_HIGH_(22-49kW),False
313778,Reliance Fresh EVCS - GO EC,Kozhikode,Kerala,IN,11.234737,75.846707,2.0,60.0,DC_FAST_(50-149kW),True
313777,Top Dines Hotel - GO EC,Muthanga,Kerala,IN,11.670802,76.36102,1.0,30.0,AC_HIGH_(22-49kW),False
313776,Cafe Manoila - GO EC,Kalpetta,Kerala,IN,11.597777,76.080138,1.0,25.0,AC_HIGH_(22-49kW),False
313775,CGH Wayanad Wild EV Charging Station - GO EC,Lakkidi,Kerala,IN,11.518344,76.021256,1.0,30.0,AC_HIGH_(22-49kW),False
313774,Mall of Mukkom EVCS - GO EC,Mukkom,Kerala,IN,11.319727,75.995517,2.0,60.0,DC_FAST_(50-149kW),True
313773,HOTAG EV Charging Station - GO EC,Thamarassery,Kerala,IN,11.404693,75.929568,1.0,25.0,AC_HIGH_(22-49kW),False
313763,Green Amp EVCS - GO EC,Kozhikode,Kerala,IN,11.258801,75.808904,4.0,30.0,AC_HIGH_(22-49kW),False
313762,Calicut Malabar Gold - GO EC,Kozhikode,Kerala,IN,11.257862,75.780231,4.0,30.0,AC_HIGH_(22-49kW),False
313761,Mandrin Sky - GO EC,Kannur,Kerala,IN,11.92756,75.500473,1.0,7.0,AC_L1_(<7.5kW),False
313760,JSR EVCS - GO EC,Mambaram,Kerala,IN,11.825802,75.508957,1.0,30.0,AC_HIGH_(22-49kW),False
313759,Kannur H&H,Melechowa,Kerala,IN,11.871664,75.395986,1.0,30.0,AC_HIGH_(22-49kW),False
313758,G Mall - GO EC,Kannur,Kerala,IN,11.880201,75.374665,2.0,60.0,DC_FAST_(50-149kW),True
313757,Exit 17 - GO EC,Payyannur,Kerala,IN,12.088638,75.252646,2.0,30.0,AC_HIGH_(22-49kW),False
313756,Periya A Star - GO EC,Hosdurg,Kerala,IN,12.405805,75.096298,1.0,30.0,AC_HIGH_(22-49kW),False
313755,Roshi EVCS (EVOK) - ChargeMOD,Kasaragod,Kerala,IN,12.505974,74.986781,1.0,30.0,AC_HIGH_(22-49kW),False
313754,Kanhangad KSEB EVCS - ChangeMOD,Kanhangad,Kerala,IN,12.342505,75.112664,7.0,30.0,AC_HIGH_(22-49kW),False
313753,Ammas Fast - ChargeMOD,Cheruvathur,Kerala,IN,12.2272,75.15912,3.0,60.0,DC_FAST_(50-149kW),True
313752,Mathil Service Co-Operative Bank EVCS - ChargeMOD,Mathil,Kerala,IN,12.17697,75.246756,3.0,30.0,AC_HIGH_(22-49kW),False
313751,EQ Point EVCS - ChargeMOD,Payyannur,Kerala,IN,12.207766,75.279452,2.0,25.0,AC_HIGH_(22-49kW),False
313750,PCR Bank EVCS - ChargeMOD,Bakkalam,Kerala,IN,11.997449,75.370908,2.0,30.0,AC_HIGH_(22-49kW),False
313749,Manjapalam KSEB EVCS - ChargeMOD,Kannur,Kerala,IN,11.878368,75.359526,6.0,30.0,AC_HIGH_(22-49kW),False
313748,Eastend Hotel and Resorts - ChargeMOD,Munnar,Kerala,IN,10.087379,77.0617,3.0,30.0,AC_HIGH_(22-49kW),False
313747,Sky Penta EVCS - ChargeMOD,Iritty,Kerala,IN,11.985562,75.676182,1.0,30.0,AC_HIGH_(22-49kW),False
313746,Reboost EVCS - ChargeMOD,"Panoor, Kannur",Kerala,IN,11.754867,75.578065,1.0,30.0,AC_HIGH_(22-49kW),False
313745,Mindful EVCS - ChargeMOD,Payyoli,Kerala,IN,11.520445,75.617988,1.0,60.0,DC_FAST_(50-149kW),True
313744,EVOK Charger - ChargeMOD,Kuttiyady,Kerala,IN,11.648901,75.755936,1.0,30.0,AC_HIGH_(22-49kW),False
313743,Banasura Sagar KSEB EVCS - ChargeMOD,Padinjarathara,Kerala,IN,11.672924,75.957306,6.0,30.0,AC_HIGH_(22-49kW),False
313742,Empire Restaurant - ChargeMOD,Tharuvana,Kerala,IN,11.736405,75.986744,2.0,60.0,DC_FAST_(50-149kW),True
313741,Hotel Wayanad Square - ChargeMOD,Mananthavady,Kerala,IN,11.796978,76.006601,2.0,60.0,DC_FAST_(50-149kW),True
313740,Adhithya (EVOK) - ChargeMOD,Sulthan Bathery,Kerala,IN,11.662086,76.264922,4.0,60.0,DC_FAST_(50-149kW),True
313739,Meenangadi EVCS - ChargeMOD,Meenangadi,Kerala,IN,11.654046,76.153585,2.0,60.0,DC_FAST_(50-149kW),True
313738,Konfudha Resort - ChargeMOD,Kalpetta,Kerala,IN,11.591455,76.07091,4.0,30.0,AC_HIGH_(22-49kW),False
313737,Vythiri KSEB EVCS - ChargeMOD,Vythiri,Kerala,IN,11.545754,76.039372,6.0,30.0,AC_HIGH_(22-49kW),False
313736,Thamarassery KESEB EVCS - ChargeMOD,Thamarassery,Kerala,IN,11.444087,75.955877,6.0,30.0,AC_HIGH_(22-49kW),False
313735,Locus EVCS - ChargeMOD,Koduvally,Kerala,IN,11.339684,75.898716,6.0,120.0,DC_FAST_(50-149kW),True
313734,Yadav EV Charging Station - ChargeMOD,Kunnamangalam,Kerala,IN,11.311692,75.882593,2.0,60.0,DC_FAST_(50-149kW),True
313733,Kuttoth Enterprises EVCS - ChargeMOD,Kozhikode,Kerala,IN,11.280674,75.824632,1.0,30.0,AC_HIGH_(22-49kW),False
313732,RG Nallanna EVCS (EVOK) - ChargeMOD,Kozhikode,Kerala,IN,11.280815,75.82435,1.0,30.0,AC_HIGH_(22-49kW),False
313731,Solar Sparks EVCS - ChargeMOD,Koyilandi,Kerala,IN,11.427675,75.702996,1.0,30.0,AC_HIGH_(22-49kW),False
313729,Hotel Arcore,Mysuru,Karnataka,IN,12.352687,76.629203,1.0,60.0,DC_FAST_(50-149kW),True
313728,Manipal Hospital Mysore,Mysuru,Karnataka,IN,12.350146,76.660199,1.0,60.0,DC_FAST_(50-149kW),True
313727,Pavangad KSEB EVCS - ChargeMOD,Pavangad,Kerala,IN,11.312412,75.758591,6.0,30.0,AC_HIGH_(22-49kW),False
313726,Gandhi Road KSEB EVCS - ChargeMOD,Kozhikode,Kerala,IN,11.262784,75.768241,1.0,30.0,AC_HIGH_(22-49kW),False
